t, x, y, z, vx, vy, vz 
4.2500000000e-01, 3.3657674597e+01, 3.9667446764e+01, 2.0949988159e+00, 3.8167699392e+01, 2.2523763428e+01, 4.7856801197e+00
4.2812500000e-01, 3.3776948657e+01, 3.9737833525e+01, 2.1099540662e+00, 3.8362472554e+01, 2.2266461427e+01, 4.7825278838e+00
4.3125000000e-01, 3.3896831384e+01, 3.9807416217e+01, 2.1248994659e+00, 3.8555399704e+01, 2.2007747055e+01, 4.7793531455e+00
4.3437500000e-01, 3.4017317008e+01, 3.9876190426e+01, 2.1398349444e+00, 3.8746470674e+01, 2.1747633595e+01, 4.7761559196e+00
4.3750000000e-01, 3.4138399729e+01, 3.9944151781e+01, 2.1547604317e+00, 3.8935675392e+01, 2.1486134401e+01, 4.7729362211e+00
4.4062500000e-01, 3.4260073715e+01, 4.0011295951e+01, 2.1696758574e+00, 3.9123003883e+01, 2.1223262905e+01, 4.7696940650e+00
4.4375000000e-01, 3.4382333102e+01, 4.0077618648e+01, 2.1845811513e+00, 3.9308446266e+01, 2.0959032605e+01, 4.7664294665e+00
4.4687500000e-01, 3.4505171996e+01, 4.0143115625e+01, 2.1994762434e+00, 3.9491992760e+01, 2.0693457074e+01, 4.7631424407e+00
4.5000000000e-01, 3.4628584474e+01, 4.0207782678e+01, 2.2143610635e+00, 3.9673633680e+01, 2.0426549953e+01, 4.7598330030e+00
4.5312500000e-01, 3.4752564579e+01, 4.0271615647e+01, 2.2292355417e+00, 3.9853359440e+01, 2.0158324955e+01, 4.7565011689e+00
4.5625000000e-01, 3.4877106327e+01, 4.0334610412e+01, 2.2440996078e+00, 4.0031160552e+01, 1.9888795860e+01, 4.7531469540e+00
4.5937500000e-01, 3.5002203704e+01, 4.0396762899e+01, 2.2589531921e+00, 4.0207027627e+01, 1.9617976516e+01, 4.7497703739e+00
4.6250000000e-01, 3.5127850665e+01, 4.0458069076e+01, 2.2737962245e+00, 4.0380951377e+01, 1.9345880842e+01, 4.7463714444e+00
4.6562500000e-01, 3.5254041138e+01, 4.0518524953e+01, 2.2886286352e+00, 4.0552922614e+01, 1.9072522819e+01, 4.7429501813e+00
4.6875000000e-01, 3.5380769021e+01, 4.0578126587e+01, 2.3034503546e+00, 4.0722932248e+01, 1.8797916497e+01, 4.7395066007e+00
4.7187500000e-01, 3.5508028185e+01, 4.0636870076e+01, 2.3182613127e+00, 4.0890971294e+01, 1.8522075992e+01, 4.7360407186e+00
4.7500000000e-01, 3.5635812470e+01, 4.0694751564e+01, 2.3330614399e+00, 4.1057030865e+01, 1.8245015483e+01, 4.7325525512e+00
4.7812500000e-01, 3.5764115691e+01, 4.0751767237e+01, 2.3478506667e+00, 4.1221102178e+01, 1.7966749214e+01, 4.7290421148e+00
4.8125000000e-01, 3.5892931636e+01, 4.0807913328e+01, 2.3626289233e+00, 4.1383176554e+01, 1.7687291491e+01, 4.7255094259e+00
4.8437500000e-01, 3.6022254062e+01, 4.0863186114e+01, 2.3773961402e+00, 4.1543245412e+01, 1.7406656684e+01, 4.7219545008e+00
4.8750000000e-01, 3.6152076704e+01, 4.0917581916e+01, 2.3921522480e+00, 4.1701300281e+01, 1.7124859223e+01, 4.7183773563e+00
4.9062500000e-01, 3.6282393268e+01, 4.0971097102e+01, 2.4068971773e+00, 4.1857332788e+01, 1.6841913600e+01, 4.7147780091e+00
4.9375000000e-01, 3.6413197433e+01, 4.1023728082e+01, 2.4216308586e+00, 4.2011334667e+01, 1.6557834369e+01, 4.7111564759e+00
4.9687500000e-01, 3.6544482854e+01, 4.1075471314e+01, 2.4363532225e+00, 4.2163297757e+01, 1.6272636139e+01, 4.7075127738e+00
5.0000000000e-01, 3.6676243159e+01, 4.1126323302e+01, 2.4510642000e+00, 4.2313214001e+01, 1.5986333583e+01, 4.7038469196e+00
5.0312500000e-01, 3.6808471953e+01, 4.1176280594e+01, 2.4657637216e+00, 4.2461075449e+01, 1.5698941428e+01, 4.7001589306e+00
5.0625000000e-01, 3.6941162814e+01, 4.1225339786e+01, 2.4804517182e+00, 4.2606874256e+01, 1.5410474460e+01, 4.6964488241e+00
5.0937500000e-01, 3.7074309296e+01, 4.1273497519e+01, 2.4951281208e+00, 4.2750602683e+01, 1.5120947520e+01, 4.6927166172e+00
5.1250000000e-01, 3.7207904929e+01, 4.1320750480e+01, 2.5097928602e+00, 4.2892253098e+01, 1.4830375508e+01, 4.6889623275e+00
5.1562500000e-01, 3.7341943220e+01, 4.1367095403e+01, 2.5244458675e+00, 4.3031817977e+01, 1.4538773374e+01, 4.6851859726e+00
5.1875000000e-01, 3.7476417651e+01, 4.1412529070e+01, 2.5390870737e+00, 4.3169289904e+01, 1.4246156128e+01, 4.6813875700e+00
5.2187500000e-01, 3.7611321682e+01, 4.1457048308e+01, 2.5537164098e+00, 4.3304661570e+01, 1.3952538827e+01, 4.6775671375e+00
5.2500000000e-01, 3.7746648749e+01, 4.1500649992e+01, 2.5683338071e+00, 4.3437925773e+01, 1.3657936586e+01, 4.6737246931e+00
5.2812500000e-01, 3.7882392268e+01, 4.1543331044e+01, 2.5829391968e+00, 4.3569075423e+01, 1.3362364569e+01, 4.6698602546e+00
5.3125000000e-01, 3.8018545628e+01, 4.1585088433e+01, 2.5975325101e+00, 4.3698103536e+01, 1.3065837992e+01, 4.6659738402e+00
5.3437500000e-01, 3.8155102202e+01, 4.1625919177e+01, 2.6121136784e+00, 4.3825003240e+01, 1.2768372120e+01, 4.6620654679e+00
5.3750000000e-01, 3.8292055337e+01, 4.1665820340e+01, 2.6266826329e+00, 4.3949767772e+01, 1.2469982269e+01, 4.6581351562e+00
5.4062500000e-01, 3.8429398361e+01, 4.1704789034e+01, 2.6412393053e+00, 4.4072390479e+01, 1.2170683803e+01, 4.6541829232e+00
5.4375000000e-01, 3.8567124581e+01, 4.1742822421e+01, 2.6557836269e+00, 4.4192864817e+01, 1.1870492134e+01, 4.6502087877e+00
